Block Height,Timestamp,Tx ID,Inputs,Outputs,Total Output ,Fee 
2943,2011-10-13 05:12:12,abddb321e923240d652a29ca8fcdbef8a12e2a3608d5662185a056c66c69e109,0,1,50.0,0.0
2944,2011-10-13 05:12:15,7bf9db0c815471cd5a8018c9af28a644168204d234f7d8df7373eb91fd3b6a41,0,1,50.0,0.0
2945,2011-10-13 05:12:18,b24ad28b9e7697c037f1270dbbc13ca76f11cdab260ad3eb7f4e7608c24de531,0,1,50.0,0.0
2946,2011-10-13 05:12:19,a57ff579e00a8ff8cc023f6e5ba1fe68eb2365b63a5adbb66ec984d4a42962c9,0,1,50.0,0.0
2947,2011-10-13 05:12:22,03b5e74e00a1bbbcc40b2c6cbf748ebe52e3955b09d206f34ec1f8e33e25fc14,0,1,50.0,0.0
2948,2011-10-13 05:12:24,4260ff9fe6f15618ee730fdc5977dfbc5df99cdc2b6b4ede6ae39811d61a3394,0,1,50.0,0.0
2949,2011-10-13 05:12:24,89802573c4fca9c4040b40b685e9e194a120d19782de1f72d586f1a6b1475ac0,0,1,50.0,0.0
2950,2011-10-13 05:12:28,92da75fb184516582b4a872d349b97e0cd7d8a036e4b3387debcbe6cdca79ce4,0,1,50.0,0.0
2951,2011-10-13 05:12:31,a78f69e9b8f517e048e82cd5bba337d0f4ceb26150d4401ebcb482cbe771a77e,0,1,50.0,0.0
2952,2011-10-13 05:12:33,71e7563a15a2dc450859a7d607bd677f8a114ddbda65a3cd672449516a4c65f2,0,1,50.0,0.0
2953,2011-10-13 05:12:34,4ebf70ff1ac376db928b1d466cd5de7ac6810d04e5128d9644691a87febad233,0,1,50.0,0.0
2954,2011-10-13 05:12:36,4f36a9cbccf6faf3452bb393fa9dc72487b463d97bdf3e846f3f5521ec3667e5,0,1,50.0,0.0
2955,2011-10-13 05:12:40,ef1d828a0bb4d7f874635a8b75077f4651ccafedbe4110553cb19052556ce8c1,0,1,50.0,0.0
2956,2011-10-13 05:12:41,103b8d6a610d009f4a7052475c01c6414207a13d724f4f244f08cbb17676879d,0,1,50.0,0.0
2957,2011-10-13 05:12:44,13679877e0a5ae3ba39798e55b245079dac9f104dea82f31145929950f0744e1,0,1,50.0,0.0
2958,2011-10-13 05:12:46,cdc0a9e15b563d720cd33c1b2154e392b096fcedd7d83a947db31c40f6f7be61,0,1,50.0,0.0
2959,2011-10-13 05:12:51,98d96058974b5b9ecf85c0a71b937fd9652e435b93bc5d30cc41531488f8bdec,0,1,50.0,0.0
2960,2011-10-13 05:12:53,c7a45dcd0c420cfa10f7a73beee33d7ea86dd0e2ed1f23b96fd39ba50ed79568,0,1,50.0,0.0
2961,2011-10-13 05:12:54,4257f4d2df73102bc990e9e6d674ddfbf1508b610feeb95cd9031093e01914b2,0,1,50.0,0.0
2962,2011-10-13 05:12:55,3c5d39345d1e6e69ea935a96bbb7d3cd8226fd891b9bd6c047dea2f8577b9e5c,0,1,50.0,0.0
2963,2011-10-13 05:12:59,8255b11b575fe853d2dfbee2770bc145862d9fd9a4e14d544396368d6b7e483b,0,1,50.0,0.0
2964,2011-10-13 05:13:00,4fa06fc5b70426b694a08b31c7f0a3d278fc792d6b43ded1022300f52c941aa7,0,1,50.0,0.0
2965,2011-10-13 05:13:00,ebc385597a23beb536f19986ab7ee3889598b2034a24146daa0768b519d510f6,0,1,50.0,0.0
2966,2011-10-13 05:13:04,63f5603cc7c4e402fccdc329a62a9166fa546ca583e29be5e3e1d551e531dc46,0,1,50.0,0.0
2967,2011-10-13 05:13:06,e8fecad468c2730d959ef92abdaaedc1477d5083d324980d6e56c54762fc79fd,0,1,50.0,0.0
2968,2011-10-13 05:13:08,050f72acecc7f83000e2796fcda9c56bfd43038fcb1e38a4959dafd7b29a64e6,0,1,50.0,0.0
2969,2011-10-13 05:13:12,3f3df935d3278ea16944f536253bbaf240bf7b10dc94ab36ce8e3e7fd695317e,0,1,50.0,0.0
2970,2011-10-13 05:13:13,09fe5c3a09d652c3205d5f4547eb437ea091eeb4f9182bb80a89e7bbd3c6c2a7,0,1,50.0,0.0
2971,2011-10-13 05:20:11,337cbd7566e726df7c10a1f09d9d2b7a5f533ddcbf768de1bc57daba6dc1ef9d,0,1,50.0,0.0
2972,2011-10-13 05:20:14,73673131b2e91aaf61b6e00c7052799d29af3f95d70ef100cd35cc7ecf23563c,0,1,50.0,0.0
2973,2011-10-13 05:13:20,99ab2d25b1dd5c97faab4418d40956fa2ce836f7b67fc66f6c29019709b70582,0,1,50.0,0.0
2974,2011-10-13 05:13:26,eabad7b964a7bf8fd674d1b9d2b741deb306aeabadbffb262133eef12ccadebf,0,1,50.0,0.0
2975,2011-10-13 05:13:27,fd7ed2dfb2da77ce1972fceae0ac23265721d7755782d8c4c3eba3aeda815fb9,0,1,50.0,0.0
2976,2011-10-13 05:13:30,768aa3706b5849daf3c896e37f479a7d3fb79b953b1d717c204cf22d8a2ca114,0,1,50.0,0.0
2977,2011-10-13 05:13:35,dc5187b7b0d3390d088d357ecfa82ff8f5bdc32f8bec1fe3a5abd94f7880ee00,0,1,50.0,0.0
2978,2011-10-13 05:13:37,5fd6f41cfec057374eb9c049b1e842c86ee0bca8126365e50f9ffd44e50d59a9,0,1,50.0,0.0
2979,2011-10-13 05:13:40,4a3e608564c6ae8ff02a878f49cb8237749c928fe2da1bdd5cc4a9c3b3d8e4a1,0,1,50.0,0.0
2980,2011-10-13 05:13:42,7cdc675105aff2aec90c53c016efab6aa7aaf6b67dba6d087fdfcd83b1d83024,0,1,50.0,0.0
2981,2011-10-13 05:13:43,f44f5711a0a19267144afbf2b4e6e7dfae32341cff4c79af7d8c1fb9873744a4,0,1,50.0,0.0
2982,2011-10-13 05:13:43,d627f2afc57c15ef4f918f49b89bf1199110f8521448184075cdb59b08fdab6f,0,1,50.0,0.0
2983,2011-10-13 05:13:46,aee43af88a16f2cf491ea1e7b3883f5f7f0061bcc92a63b0d78b59b1672b8c68,0,1,50.0,0.0
2984,2011-10-13 05:13:49,05087c4cf39d34ff59003d0df672380e2cf49e3421e3b3dbef1232c4a3910068,0,1,50.0,0.0
2985,2011-10-13 05:13:51,36431f67df6875ac6363570ce3df70325cef7e36d77023a1df2871598f34c79c,0,1,50.0,0.0
2986,2011-10-13 05:13:54,023ad913cc69c96b364c89a27566b3365120b6abd0021fc56979175f0f0547fc,0,1,50.0,0.0
2987,2011-10-13 05:13:57,0fa640eb561dcfb3d642f513d4bd80cd6b1ec21e5305b39688b0b47e37100f4c,0,1,50.0,0.0
2988,2011-10-13 05:13:59,4e3fba9df58bcfc3402c41bcb16c372ba3fb23446ef37aacf915c7d72d7c73cc,0,1,50.0,0.0
2989,2011-10-13 05:14:01,5c6c85dca61300d513fc5f76ca529bfc55487543ecb9c2df79542996385b984a,0,1,50.0,0.0
2990,2011-10-13 05:14:04,54f025d9630c967b3a34817abcced887cc6c7dbc7974f7450b390a1b11e6d4c5,0,1,50.0,0.0
2991,2011-10-13 05:14:05,4906ad58ff5761bd27db166db5b2ed9a4d3eb43e905b1720ecd2559eeb8be1b9,0,1,50.0,0.0
2992,2011-10-13 05:14:06,1074ee5615ba20b3944f7c4b794767f0f234c686b3989edc11d44746f4953dc4,0,1,50.0,0.0
2993,2011-10-13 05:14:11,d5b463cbbf8fe4227b24e7bbb97f5e8a0e5c2e92445995156be78a961fe86e10,0,1,50.0,0.0
2994,2011-10-13 05:14:12,e17ce229d509ce2572bda536f69373416aa874fd97ae946c4303bd9af8c7381f,0,1,50.0,0.0
2995,2011-10-13 05:14:14,31effa7426141e8844ef721e7f0f6ddacbe83f4f832b68269bf33acf4cfa9e93,0,1,50.0,0.0
2996,2011-10-13 05:14:16,675d3870485a30d9e4eee49797c492ae244e1a1ced2553adba3aee851f185fd6,0,1,50.0,0.0
2997,2011-10-13 05:14:16,3bf80e9fd81035e24097da893e2d7bbf05783e46c32101b3a95e93f1a9696394,0,1,50.0,0.0
2998,2011-10-13 05:14:19,4c3a6f8680c7e441794e07cec2783187090c97cd94c60bbae408801c6ea82e66,0,1,50.0,0.0
2999,2011-10-13 05:14:21,7c4e253a096567fee52d4ec2bb9303af308f36601395e713601115d5681559dc,0,1,50.0,0.0
3000,2011-10-13 05:14:23,19c73b861c54eaa6fcffbab53bae25cabcc2c0bdf9abd8c66971cf9ea0a984fb,0,1,50.0,0.0
3001,2011-10-13 05:14:25,60898d27a2a4c9cb29eeb94d844e6969f61c7a872e884b8725c6a12b6d3206ba,0,1,50.0,0.0
3002,2011-10-13 05:14:28,fd208b7b0133192633b67c7f8e53e613f51922dccc2cdc69aa384376a8f5220e,0,1,50.0,0.0
3003,2011-10-13 05:14:30,2b5d96397ec978fe2cd54c3f8fd39ef0ba8733a68cf4eb147a08501dfd49e320,0,1,50.0,0.0
3004,2011-10-13 05:14:30,7dd1c96c196e84e5f8933105e8267240e11ec3205511d5a99924f5032c5eb869,0,1,50.0,0.0
3005,2011-10-13 05:21:28,4d41c8bb73d49ad3e4c91cab3ced579f3bed685179a9fef905a6f2a250d87c77,0,1,50.0,0.0
3006,2011-10-13 05:14:35,17b7be852c736df29bda8b616cdf1782508810290ebc78aa195ba9627e294520,0,1,50.0,0.0
3007,2011-10-13 05:14:37,1d35c0dc2170e4f671e5196757a4b011b6dc1f35bfca85532a1e25e3b7812fd9,0,1,50.0,0.0
3008,2011-10-13 05:14:37,a41e6552b71b29d8990f17ceff6ba1c67edd72d02f465286f0c495277c48ef78,0,1,50.0,0.0
3009,2011-10-13 05:14:40,9800827ebddaeb8c0ae645dc457b704031d2b534f65e2960aacd52caafb81e9f,0,1,50.0,0.0
3010,2011-10-13 05:14:43,ac83f186a82e023ae0b399f86cc236503f5a4dc7973ed54b7d64c8bc322509b5,0,1,50.0,0.0
3011,2011-10-13 05:14:44,bc360b769714d5c4ede702a999cd275d3f18c2a11f163f65de2cb4c2f648a823,0,1,50.0,0.0
3012,2011-10-13 05:14:44,fb22b0ede31da077901cb74e9333905974fa075d6d73873b4d1414efa99bd5de,0,1,50.0,0.0
3013,2011-10-13 05:14:47,1bc62247959863393532e3664958272f72e84da3a7f33e22aca5d1cce19e6b32,0,1,50.0,0.0
3014,2011-10-13 05:14:48,0e709ba9fd6eecd798cccc2cbda9d56e89f7434fb53509b5a7279e08c5eb4141,0,1,50.0,0.0
3015,2011-10-13 05:14:49,0e63fdf69440912c6fa8ba225fedc2676d8d3d39950329454a30ee314bcbbdbb,0,1,50.0,0.0
3016,2011-10-13 05:14:50,b00901c9137f417b922b969a0f49a7da0a0685c068c3c6801c12f4f1b74db894,0,1,50.0,0.0
3017,2011-10-13 05:14:54,496ae5d835aa51f19f8db3c1161948e396b8948d61da7f54db518015008ee2c0,0,1,50.0,0.0
3018,2011-10-13 05:14:58,0e3656e2b2e3aa2cf04253d65e40c35e90f4cf9b6306a19e589dcacf58ad91af,0,1,50.0,0.0
3019,2011-10-13 05:15:01,bd75b29e386238e5c2f0d5befe4132a3538c7f952fddffec2f32db26cd3c1bf0,0,1,50.0,0.0
3020,2011-10-13 05:15:03,7f20928d87d8cde2703ef4a2ba9e6828750aca27606022914bd413126721af4c,0,1,50.0,0.0
3021,2011-10-13 05:15:03,81a4dff78a5705f1ba0b432804de159d3392e7fdae3225a0884db953dee9931a,0,1,50.0,0.0
3022,2011-10-13 05:15:06,471169760674ef61ac9b7a4e6c977b91f17fc5abf48227d8526919083b56c1dc,0,1,50.0,0.0
3023,2011-10-13 05:15:10,ddd748ce3bf2cc905e907d999aca29e9a017e43b76cc9ef7b67331149e97c98f,0,1,50.0,0.0
3024,2011-10-13 05:15:13,eca389620ce85c4cb403636887debdc994b7b15d3380e595ae2bd51a7ad68ce2,0,1,50.0,0.0
3025,2011-10-13 05:15:15,3ef5dfb42935c4572a943edca336fb93a110e8d146a0409390028d7927b9db3c,0,1,50.0,0.0
3026,2011-10-13 05:15:17,464e65c9b701625b17524f62b2a2a08b1dda9e7baaec372d505f9dcd88c4e8a2,0,1,50.0,0.0
3027,2011-10-13 05:15:18,c850c2d16a982eb07982903cededb3bb2a527c70f3f71deae6977ffb42e44503,0,1,50.0,0.0
3028,2011-10-13 05:15:22,3721a5f6cd406680fd0bde48967ab8282d558954deca1eafe4763572015ebb61,0,1,50.0,0.0
3029,2011-10-13 05:15:27,33ba4dd7e1e873ab502cbfb655af93552fe54927ec6a4435fc013139d2333f10,0,1,50.0,0.0
3030,2011-10-13 05:15:28,cfc20c9fb9cf0990c9fea7e930d2b04b04794262621c99453ff3473b7b53987b,0,1,50.0,0.0
3031,2011-10-13 05:15:31,bca7f6ce9f509e90d4e14b6a2c9df62d07593550daac1130aa948a9fd202ee91,0,1,50.0,0.0
3032,2011-10-13 05:15:36,efbc9e6157e636522e898961687752bd582358a9eda5e37241fe726a1ba0d777,0,1,50.0,0.0
3033,2011-10-13 05:15:37,c68fe2c6ff99e7c5acb5d55bbd24cafa7cd6ce16d99ef92b04a0fd7560e7e320,0,1,50.0,0.0
3034,2011-10-13 05:15:39,b5c8b2f6f411a28b6612a1d7b5e70187adbcfb417ce644da3703fc3f45c43a28,0,1,50.0,0.0
3035,2011-10-13 05:15:42,456ce94174e59509ad804f10458e5e00a4f98898a856c6c0cd8dbbe66026ea95,0,1,50.0,0.0
3036,2011-10-13 05:15:43,cf329f2e066f9beaeed888997ad251e44a4025ef86370e28ef69df04709182a8,0,1,50.0,0.0
3037,2011-10-13 05:15:44,81804d96f6743404bf548cb1eb4bd6a3fdd05cfd2a2f553e55e5bf6e0e0d26ca,0,1,50.0,0.0
3038,2011-10-13 05:15:50,095d5b8d0a206bbcfcd9f04552e8d3fbc7a959ff3386442315384e837254fd0c,0,1,50.0,0.0
3039,2011-10-13 05:15:54,93bff50e2517d4c8b76911035f00629b7ea83d92dfbd70e31c3acf6f29645d17,0,1,50.0,0.0
3040,2011-10-13 05:15:56,096084388acc62af3b92521a7a6733cd6ee7c7db827602f93983beb4cac6bd60,0,1,50.0,0.0
3041,2011-10-13 05:15:57,61daf287eeac59660a8c1474b22128bd0c3eb427fde36672c8a173600d56bff4,0,1,50.0,0.0
3042,2011-10-13 05:15:58,48f77e9b12b2fcb788430f53b8af08c20080f098399b2425c04908573276f909,0,1,50.0,0.0
3043,2011-10-13 05:16:01,03d5f2cdc295d4b276623c31da0013dad0cd6880bcd8f3cb6e41fc5e0ed8552e,0,1,50.0,0.0
3044,2011-10-13 05:16:02,aca645d92424194bd47ce474ae7227799c2379e42e596764aa63a92e2e9c8052,0,1,50.0,0.0
3045,2011-10-13 05:16:03,1a351e2351aae156f9b864f5f5dd767e4cb04c81297266e598d1ab7b6bab3a0f,0,1,50.0,0.0
3046,2011-10-13 05:16:05,895736456b13ea7632de56775636a1e529bd8ef1cdb6ef34fffe2a554c3a1cb6,0,1,50.0,0.0
3047,2011-10-13 05:16:08,5f4fe554adcc1f17426e5b548e90688207570c86557c82823c35b69a3bc70898,0,1,50.0,0.0
3048,2011-10-13 05:16:10,84329c3edf1120de303a61f00b4156d8e8e224946252359bdfcc1a58ab2a6177,0,1,50.0,0.0
3049,2011-10-13 05:16:14,242a7eeef29e4fb23ddb1706e11f216978836b352da27b7738398bcbdb502ccd,0,1,50.0,0.0
3050,2011-10-13 05:16:16,357d61735881285e6f3c91e4d65bfba0a2fad0a0a934fd19765ef751d0901bc9,0,1,50.0,0.0
3051,2011-10-13 05:16:20,5dc910c89596dcf233cbe4d263f76e32bc16058d50bb5047aa93537e880c7e70,0,1,50.0,0.0
3052,2011-10-13 05:16:23,2a3e780832fad1a0d5047830b6be9a419c394943cf3615acf55ee8802ad5dc8a,0,1,50.0,0.0
3053,2011-10-13 05:16:25,5aaed137bd4a135203f6cbd1f428c863db3d720efb5947e0a275f56b1c2c25c5,0,1,50.0,0.0
3054,2011-10-13 05:16:27,cfcc90cbace5c7ff966935404a356080149f4e2d0ea8c7944cf9fa92c528a17e,0,1,50.0,0.0
3055,2011-10-13 05:16:28,ba3fe0ab31cd5e424f96635358af608f06e795eb074be5b37f1f62c7d5d6aa39,0,1,50.0,0.0
3056,2011-10-13 05:16:31,6cd0c69392a1c975d5cd379fda6f54c8d4f48083d01f2c73ee62dfcfc1360bff,0,1,50.0,0.0
3057,2011-10-13 05:16:33,15a8c007cbe039bdfc174c7979ece747fea7df39004317805c029df82c0cb586,0,1,50.0,0.0
3058,2011-10-13 05:16:35,37223cd46ea4f079d03567f852161e7c955fa270b8b3d47b701f939116a390b7,0,1,50.0,0.0
3059,2011-10-13 05:16:40,898188e18e934d7473448a8e26e0e464b4b9a9a4bd5f04d4ae9828b003830618,0,1,50.0,0.0
3060,2011-10-13 05:16:42,98164c5c6e4cfed6209d04390c4478d989fd1500ba74aef98249eac0fcbe32ea,0,1,50.0,0.0
3061,2011-10-13 05:16:44,668578db54f0a8baf1bc1f63ea092c8e1161ac34ea1a45847acd4ac6fd655bd7,0,1,50.0,0.0
3062,2011-10-13 05:16:48,679b6020ced5dd7ce3f10fe641c77c0977e287dfb59c56a1c94572857f9526a9,0,1,50.0,0.0
3063,2011-10-13 05:16:50,984d6b000866c5e0946823e1773ce4bd9b46b5f68ab90b1ca7e9787e04bde684,0,1,50.0,0.0
3064,2011-10-13 05:16:52,8a45c8eb10b7c1e084b3ed739af494a0da7ef5f56890b8dd0cab27534f19bb02,0,1,50.0,0.0
3065,2011-10-13 05:16:55,f998e2d420d37f69576ccd58ec37050a1fcf0261200bc52eae307191f280531a,0,1,50.0,0.0
3066,2011-10-13 05:16:57,271c100c1438668fb40fd76ee2bcdb15ab665f279366df11978803cfb4982311,0,1,50.0,0.0
3067,2011-10-13 05:17:01,485392849e90ad4f33bbacf64bfd1ec4f29466401ad42be65ff74975ac1a8332,0,1,50.0,0.0
3068,2011-10-13 05:17:04,5e2610ce05ce0e640efd9b71af3e126e4fe51d47a34978b27cfde88e26b3aaf2,0,1,50.0,0.0
3069,2011-10-13 05:17:07,3a8da1a8d58292be1a2d63131f898a9f16e742180436c5dbe7a0aa931d2e32f9,0,1,50.0,0.0
3070,2011-10-13 05:17:08,869c16c21f512f2cb93f2ec4f30c363ea1f75ab33f1c2e2c791e318d1bea626c,0,1,50.0,0.0
3071,2011-10-13 05:17:12,6883146d4a0949bcdf687798c6b072cefbc1cd2b8eb371f1cab638157be62277,0,1,50.0,0.0
3072,2011-10-13 05:17:13,ed485c1a16c1dc8bc502626ec548e33db39af41360923caf64ea8b5b8f1df09f,0,1,50.0,0.0
3073,2011-10-13 05:17:17,4be6d706ba26b2ea99b20e751f99ca814ad87a4ee46ff4a24d71240bfe626f51,0,1,50.0,0.0
3074,2011-10-13 05:17:19,f10b60d08045ccdd02c8cb04ef3dcf9dfe63ecf40986b150ca7898635a0bd996,0,1,50.0,0.0
3075,2011-10-13 05:17:22,0720618a7d4c96db3ca0bd160e046c8a81717be32b5eae886bc80caf77879d68,0,1,50.0,0.0
3076,2011-10-13 05:17:24,c2ca4529526e19394b02895f89c1dfbe278108fba47c8dd8f635777810c58565,0,1,50.0,0.0
3077,2011-10-13 05:17:26,8ac7bfc6628d54c9116aa49ece7d5ea41a9b85e2b26d641a1fa2bcf54e0a0d3f,0,1,50.0,0.0
3078,2011-10-13 05:17:28,b4dad56594cd4f81d6399ae91b192c26f883e226bac310ce81f68b625ab09d5c,0,1,50.0,0.0
3079,2011-10-13 05:17:29,7bfb7ad0a38ec50dd18c22fc292496c5d97ca94458a00a9c4d2101065565c611,0,1,50.0,0.0
3080,2011-10-13 05:17:31,958b66be57e9de41ac5399f594c543745f2869fd77ce8d9f3ff5cb63243467d2,0,1,50.0,0.0
3081,2011-10-13 05:17:32,015f925cff992d12e5672170868674280c7c2d1e89a65bc603ac852eb8949c36,0,1,50.0,0.0
3082,2011-10-13 05:17:38,54e7222d6f350b066f8b411765dd7b8991f94c7e0676d05c94670a7c8fb25abc,0,1,50.0,0.0
3083,2011-10-13 05:17:41,8d00c0728a2610f8028c3e9187435522100b8137a1a123b07765f4d06c828150,0,1,50.0,0.0
3084,2011-10-13 05:17:43,84e80da320177a797d414334298d5e96671cbcd9e590fc826ae41b592b6e0f98,0,1,50.0,0.0
3085,2011-10-13 05:17:45,1ccc303714e29206c30fb7deda378374abd3f4df2a683d7949d4100abf4f2784,0,1,50.0,0.0
3086,2011-10-13 05:17:47,860e10b90669c6773d7997b4ad26a89b6ed07918cecf64070e0692055e1949a6,0,1,50.0,0.0
3087,2011-10-13 05:17:50,be258a6aa0132a5750250f8b525bebd46c920b4d8ad2afc8732b68506afd0cbb,0,1,50.0,0.0
3088,2011-10-13 05:17:51,26ecbb1f607120d6a7adcc467989b938c80f483da5e4b834510334ff5ca5de89,0,1,50.0,0.0
3089,2011-10-13 05:17:54,c35572e91345a47696ec0c3a08b9fa7594ae0837da04c2db1f56394d83f52090,0,1,50.0,0.0
3090,2011-10-13 05:17:56,f3678b73cbe3c55dfc9a7281ac68dcad0a1cbb40f1677024a0468255cd5eb6ff,0,1,50.0,0.0
3091,2011-10-13 05:17:59,a60b96ef93a2a15d7909fe43692e3005d29be176102f6ed12b846cc89d2fafa2,0,1,50.0,0.0
3092,2011-10-13 05:18:03,605324578388bc7c6e34329e8ecd3e65a65211c52acbf81118a651ddd1fb57fe,0,1,50.0,0.0
3093,2011-10-13 05:18:04,ef2ff7fb01ae7ab018131cd1595b814b3efc2d7b94db9eeea706c16f9a770c89,0,1,50.0,0.0
3094,2011-10-13 05:18:06,15c215af0d0b8d532a707457cce02635aecac6a3ef50d32325f981e398e3e28b,0,1,50.0,0.0
3095,2011-10-13 05:18:10,6ca1b565b20a21add9323be33ca1b8d45ceff89af2132ea371258ccc3aa50a44,0,1,50.0,0.0
3096,2011-10-13 05:18:12,19b3c5a612bf4f2817b31ccc70142e56266ad85d7ff0e85727c2c4a2a7ad3c4f,0,1,50.0,0.0
3097,2011-10-13 05:18:08,a81b20003580e8d32eb2d2717eb2de75be0118c7a349d275abde817ac86f8ace,0,1,50.0,0.0
3098,2011-10-13 05:18:15,3f417968925a7c706c251e944a7fe91a9b1b591e4079177c848f4fdeeb997115,0,1,50.0,0.0
3099,2011-10-13 05:18:17,15a13e8a0c7568c9e67a45e38f1de1c02728b833d871fbb51b1514af95bcc0c9,0,1,50.0,0.0
3100,2011-10-13 05:18:17,707a3f2de1ee0e3c760ee7080fcaecb3a6656b0c038b784524f5e130fc1ae6b6,0,1,50.0,0.0
3101,2011-10-13 05:18:25,8715614c588e158700dc52d0652d479a43582ad4e2e8cf4f1f037adc83357e0e,0,1,50.0,0.0
3102,2011-10-13 05:18:26,df43267174b4674a2f12d0eba59814c2c15b158b5855d417eb9cd5733daeaa9e,0,1,50.0,0.0
3103,2011-10-13 05:18:27,cb5241bd5e6524ff92d23aa1c1b83bc5c977a3bdcede132a2eae8cd87eef3e47,0,1,50.0,0.0
3104,2011-10-13 05:18:29,375629a8514cd7b2e5b699695ddeb67cde16aba428bdb46c9a953a192b88e0dc,0,1,50.0,0.0
3105,2011-10-13 05:18:34,8d73e37960d197893a69e927792d48f96dd4152946e006126b0e4917e6afc54b,0,1,50.0,0.0
3106,2011-10-13 05:18:36,b4b6c561007403280ed61478c749e892a890c80078f8eec107121866e6dcdd6d,0,1,50.0,0.0
3107,2011-10-13 05:18:38,debdffd10f6270743d85a68464f9de189a55961b909aacd0609b6aff72f6fa5e,0,1,50.0,0.0
3108,2011-10-13 05:18:39,94f8f10f736f90cb62e0cc4b31d06c54a88b554d40acc9ad50bdf6791b1ec8fa,0,1,50.0,0.0
3109,2011-10-13 05:18:40,e85169f49fd0986ae66422ea459cd0515564031ab9ddd880ac0cda7718115ebd,0,1,50.0,0.0
3110,2011-10-13 05:18:43,a5d3b151d27c6e463dbdb668089aaee7218d157e4072a79417a99e8fec9fc13e,0,1,50.0,0.0
3111,2011-10-13 05:18:44,ef1e6632b65f6141cee22a927d9200ff5acb5943c0b5755c04a230f1734ad066,0,1,50.0,0.0
3111,2011-10-13 05:18:44,979ab9351cd04daaf5f9597a196611c61651a14d3f655219a25b695b17c8e3fb,2,1,100.0,0.0
3112,2011-10-13 05:18:52,d2940278f94905b2db1dd055fad0b6d94a49b65df6af3e74a64b2ffb288766ad,0,1,50.0,0.0
3113,2011-10-13 05:18:56,b41fd8f3f39e8b2c270cf611e826fcabe0afc18973f66232c0b80d56ed8c2e71,0,1,50.0,0.0
3114,2011-10-13 05:18:59,87258eda3de5832264669c8786048f38cb7bb01bc5804109431f774c247ed992,0,1,50.0,0.0
3115,2011-10-13 05:19:01,b6052ad997a109061e35132ffe449f75c2c62f331e33b3b60e7ce213da5698f9,0,1,50.0,0.0
3116,2011-10-13 05:19:03,558ff4f31c06ec9107e9e3765af4841b7a7fd0de35b9d804800987dabf41c425,0,1,50.0,0.0
3117,2011-10-13 05:19:05,cf0691f1db4e414e20b6faf8dbfa61c18cb1f8c87a2930bb38400073121b5f35,0,1,50.0,0.0
3118,2011-10-13 05:19:05,7106c05bd72e43b8e9b8383461157af4d739ad8e68c0b0ba87316343918b6fca,0,1,50.0,0.0
3119,2011-10-13 05:19:08,694a2bd4310acb95c218838c1810ba83bc466b89e7925353c596f652ae6cc22a,0,1,50.0,0.0
3120,2011-10-13 05:19:13,154b77ce2596a56a1a9cbedefbfb6cc9b7ea4b0bca904e7c619ec26ff7808b20,0,1,50.0,0.0
3121,2011-10-13 05:19:15,5141c71b12fe82d7a6a92ae6ad49f6432b039eace82dfbc60bbf93177958d683,0,1,50.0,0.0
3122,2011-10-13 05:19:18,1670f5a5a0e8e0ba018a49038d74264d96b33b8927dbe8bbe1c030a0846c539a,0,1,50.0,0.0
3123,2011-10-13 05:19:19,36ff07a1e59d8e36070fce8fe97ca3ea00bd2bf7d5ee646df57cb5e2d877d463,0,1,50.0,0.0
3124,2011-10-13 05:19:22,d2ae63a93e1326a4dead67aaad5fc20a5c264c7ddd0689ad3a02a1385a9d9b99,0,1,50.0,0.0
3125,2011-10-13 05:19:25,fd7b470c1a09ec1526d533412986743997b616fcfb6e52250534182297555b71,0,1,50.0,0.0
3126,2011-10-13 05:19:31,cd5c829ab6f6d8ddc0b9ebc2f1a87a2abaaa9d6eb993454eb30010ec55c77f6c,0,1,50.0,0.0
3127,2011-10-13 05:19:31,5211c4958571d7e0c529e3e73787f625e5d8fe83a9072ab9514f64f664af3add,0,1,50.0,0.0
3128,2011-10-13 05:19:36,3c20c2365bfc01befd85f78ff139683f8174ae69f62ba199ac1a741155e5729c,0,1,50.0,0.0
3129,2011-10-13 05:19:39,284d396d34362c2c71732c90a06df7488d6541bfad8c1f3c0476ec402c8cb1cc,0,1,50.0,0.0
3130,2011-10-13 05:19:39,ec1657f0668ff9c42f0fa00026c2f27b29cdb90d6b383a62870deba39af1d7d0,0,1,50.0,0.0
3131,2011-10-13 05:19:40,a7e406b169fbcbded53767e49477992dccef51f6e280a9fe7dec27490874c0e3,0,1,50.0,0.0
3132,2011-10-13 05:19:45,0ce79b5419b614a19db328168523d25d415196c6d4143f901a98c5a8130e5c22,0,1,50.0,0.0
3133,2011-10-13 05:19:44,45c5236aca54e45cbb66d42514927f32575b9a7d535cfb10c104fa7e2a061be6,0,1,50.0,0.0
3134,2011-10-13 05:19:51,80a23c112ea2f974629c2bc85a63cfe4487e10343b7d90fa20da41ff1861b9ec,0,1,50.0,0.0
3135,2011-10-13 05:19:52,498c7df1003722a5203cf0afe1ef6c00d7287be9d01110358e9dcf3b7eb0d535,0,1,50.0,0.0
3136,2011-10-13 05:19:57,cc3961fcb38c7cc2224f5821ba09999eb938f5d13988bbf5e4039954b1a7d0f7,0,1,50.0,0.0
3137,2011-10-13 05:20:02,01e1dbc187dd192d781acc61791da2e35bee46254f7b79799760dc8b5634b726,0,1,50.0,0.0
